"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"789","lightyellow",TRUE,0.00342,21,436,7,0.016,0.333,"GO:0030670","CC",6,"phagocytic vesicle membrane",4,NA,9.22058768842773
"790","lightyellow",TRUE,0.0475,30,436,7,0.016,0.233,"GO:0030134","CC",4,"ER to Golgi transport vesicle",1,NA,8.52744050786779
"791","lightyellow",TRUE,0.0127,25,436,7,0.016,0.28,"GO:0012507","CC",4,"ER to Golgi transport vesicle membrane",2,NA,10.3191999770958
"792","lightyellow",TRUE,0.00481,372,436,29,0.067,0.078,"GO:0005773","CC",9,"vacuole",1,NA,4.49025435948564
"793","lightyellow",TRUE,0.00366,327,436,27,0.062,0.083,"GO:0000323","CC",9,"lytic vacuole",2,NA,4.62884052277178
"794","lightyellow",TRUE,0.00366,327,436,27,0.062,0.083,"GO:0005764","CC",9,"lysosome",3,NA,4.62884052277178
"795","lightyellow",TRUE,1.69e-05,376,436,34,0.078,0.09,"GO:0009986","CC",13,"cell surface",1,NA,4.24155773374681
"796","lightyellow",TRUE,4.47e-08,859,436,63,0.144,0.073,"GO:0060089","MF",7,"molecular transducer activity",1,NA,3.8180703942764
"797","lightyellow",TRUE,1.12e-07,687,436,54,0.124,0.079,"GO:0004872","MF",7,"receptor activity",2,NA,3.99594217477374
"798","lightyellow",TRUE,1.73e-06,740,436,54,0.124,0.073,"GO:0004871","MF",7,"signal transducer activity",2,NA,3.93050753887352
"799","lightyellow",TRUE,9.45e-06,563,436,44,0.101,0.078,"GO:0038023","MF",7,"signaling receptor activity",3,NA,4.13181823435752
"800","lightyellow",TRUE,0.000456,513,436,38,0.087,0.074,"GO:0004888","MF",7,"transmembrane signaling receptor activity",4,NA,4.27275457498862
"801","lightyellow",TRUE,0.00015,56,436,12,0.028,0.214,"GO:0001948","MF",14,"glycoprotein binding",1,NA,6.17892439539442
"802","lightyellow",TRUE,0.0418,788,436,45,0.103,0.057,"GO:0042802","MF",12,"identical protein binding",1,NA,3.33613141448139
"803","lightyellow",TRUE,0.00802,810,436,48,0.11,0.059,"GO:0005102","MF",1,"receptor binding",1,NA,3.24700363458538
"804","lightyellow",TRUE,7.8e-07,45,436,13,0.03,0.289,"GO:0003823","MF",10,"antigen binding",1,NA,6.10872013672117
"805","tan",TRUE,0.0491,7129,367,217,0.591,0.03,"GO:0008152","BP",7,"metabolic process",1,NA,1.09105922272488
"806","tan",TRUE,0.0027,6333,367,203,0.553,0.032,"GO:0044238","BP",7,"primary metabolic process",2,NA,1.35036207402462
"807","tan",TRUE,0.00792,6615,367,208,0.567,0.031,"GO:0071704","BP",7,"organic substance metabolic process",2,NA,1.24542089527368
"808","tan",TRUE,0.00637,5543,367,181,0.493,0.033,"GO:0043170","BP",7,"macromolecule metabolic process",3,NA,1.42116638675389
"809","tan",TRUE,0.00264,6529,367,208,0.567,0.032,"GO:0044237","BP",7,"cellular metabolic process",2,NA,1.25366088916061
"810","tan",TRUE,0.000491,5206,367,177,0.482,0.034,"GO:0044260","BP",7,"cellular macromolecule metabolic process",3,NA,1.54792866847206
"811","tan",TRUE,0.0116,3194,367,116,0.316,0.036,"GO:0044267","BP",7,"cellular protein metabolic process",4,NA,2.30350665404179
"812","tan",TRUE,3.42e-05,727,367,45,0.123,0.062,"GO:0061024","BP",2,"membrane organization",1,NA,4.27843910625402
"813","tan",TRUE,0.00191,597,367,36,0.098,0.06,"GO:0044802","BP",2,"single-organism membrane organization",2,NA,4.42495292249093
"814","tan",TRUE,0.00353,1945,367,81,0.221,0.042,"GO:0051641","BP",5,"cellular localization",1,NA,2.8819751659645
"815","tan",TRUE,0.00228,1702,367,74,0.202,0.043,"GO:0051649","BP",5,"establishment of localization in cell",2,NA,3.13431396841229
"816","tan",TRUE,5.04e-05,1254,367,64,0.174,0.051,"GO:0046907","BP",5,"intracellular transport",3,NA,3.57175533997654
"817","tan",TRUE,0.000509,1131,367,57,0.155,0.05,"GO:1902582","BP",5,"single-organism intracellular transport",4,NA,3.70264915763953
"818","tan",TRUE,0.000123,759,367,45,0.123,0.059,"GO:0016482","BP",5,"cytoplasmic transport",4,NA,4.07282478879717
"819","tan",TRUE,0.0272,868,367,43,0.117,0.05,"GO:0016192","BP",5,"vesicle-mediated transport",1,NA,3.92006203424476
"820","tan",TRUE,0.000961,196,367,19,0.052,0.097,"GO:0048193","BP",5,"Golgi vesicle transport",2,NA,5.68365062650612
"821","tan",TRUE,0.0445,632,367,34,0.093,0.054,"GO:0070647","BP",6,"protein modification by small protein conjugation or removal",1,NA,3.95642967841563
"822","tan",TRUE,0.0056,161,367,16,0.044,0.099,"GO:0016050","BP",4,"vesicle organization",1,NA,5.87434043297059
"823","tan",TRUE,0.00698,11021,367,311,0.847,0.028,"GO:0005575","CC",3,"cellular_component",1,NA,0
"824","tan",TRUE,0.000433,2930,367,114,0.311,0.039,"GO:0032991","CC",3,"macromolecular complex",2,NA,1.98185141259867
"825","tan",TRUE,3.22e-08,8097,367,264,0.719,0.033,"GO:0043226","CC",3,"organelle",2,NA,0.565605514134331
"826","tan",TRUE,6.27e-09,7579,367,254,0.692,0.034,"GO:0043227","CC",3,"membrane-bounded organelle",3,NA,0.734472452582356
"827","tan",TRUE,4.36e-06,9915,367,298,0.812,0.03,"GO:0005623","CC",3,"cell",2,NA,0.275255071864458
"828","tan",TRUE,6.69e-06,9895,367,297,0.809,0.03,"GO:0044464","CC",3,"cell part",2,NA,0.27551579406643
"829","tan",TRUE,7.87e-13,8662,367,289,0.787,0.033,"GO:0005622","CC",3,"intracellular",3,NA,0.458202476180666
"830","tan",TRUE,1.6e-13,8495,367,287,0.782,0.034,"GO:0044424","CC",3,"intracellular part",4,NA,0.465375469578815
"831","tan",TRUE,5.74e-10,6627,367,234,0.638,0.035,"GO:0005737","CC",3,"cytoplasm",5,NA,1.19900315497263
"832","tan",TRUE,1.02e-06,5278,367,189,0.515,0.036,"GO:0044444","CC",3,"cytoplasmic part",6,NA,1.60446826308079
"833","tan",TRUE,5.94e-09,7076,367,242,0.659,0.034,"GO:0043229","CC",3,"intracellular organelle",5,NA,0.76882230233395
"834","tan",TRUE,1.6e-09,6479,367,229,0.624,0.035,"GO:0043231","CC",3,"intracellular membrane-bounded organelle",6,NA,0.948868868810718
"835","tan",TRUE,0.00601,4007,367,140,0.381,0.035,"GO:0005634","CC",3,"nucleus",7,NA,1.45008311116636
"836","tan",TRUE,7.87e-06,2181,367,97,0.264,0.044,"GO:0012505","CC",3,"endomembrane system",3,NA,2.44332081759953
"837","tan",TRUE,1.96e-06,5353,367,190,0.518,0.035,"GO:0044422","CC",3,"organelle part",2,NA,1.39654167757144
"838","tan",TRUE,1.97e-06,5240,367,187,0.51,0.036,"GO:0044446","CC",3,"intracellular organelle part",3,NA,1.42975381177755
"839","tan",TRUE,0.00124,2920,367,112,0.305,0.038,"GO:0044428","CC",3,"nuclear part",4,NA,1.96995217652905
"840","tan",TRUE,0.0281,33,367,7,0.019,0.212,"GO:0005643","CC",3,"nuclear pore",5,NA,6.73568103863973
"841","tan",TRUE,0.00118,1642,367,73,0.199,0.044,"GO:0031090","CC",3,"organelle membrane",1,NA,3.18430912552996
"842","tan",TRUE,0.000254,700,367,42,0.114,0.06,"GO:1902494","CC",1,"catalytic complex",1,NA,3.66504745691262
"843","tan",TRUE,0.000393,486,367,33,0.09,0.068,"GO:1990234","CC",1,"transferase complex",2,NA,3.95444922024393
"844","yellow",TRUE,0.00408,8662,515,354,0.687,0.041,"GO:0005622","CC",1,"intracellular",1,NA,0.458202476180666
"845","yellow",TRUE,0.00313,8495,515,349,0.678,0.041,"GO:0044424","CC",1,"intracellular part",2,NA,0.465375469578815
"846","yellow",TRUE,0.0297,8799,515,354,0.687,0.04,"GO:0005488","MF",2,"binding",1,NA,0.278529033833506
"847","darkgreen",TRUE,0.00293,488,306,28,0.092,0.057,"GO:0007268","BP",1,"synaptic transmission",1,NA,5.246292154622
"848","darkorange",TRUE,0.000128,10688,348,295,0.848,0.028,"GO:0008150","BP",1,"biological_process",1,NA,0
"849","darkorange",TRUE,0.0316,9702,348,266,0.764,0.027,"GO:0009987","BP",1,"cellular process",2,NA,0.339789099102495
"850","darkorange",TRUE,0.000804,7129,348,215,0.618,0.03,"GO:0008152","BP",1,"metabolic process",2,NA,1.09105922272488
"851","darkorange",TRUE,1.81e-06,6333,348,206,0.592,0.033,"GO:0044238","BP",1,"primary metabolic process",3,NA,1.35036207402462
"852","darkorange",TRUE,0.00406,3712,348,127,0.365,0.034,"GO:0009058","BP",1,"biosynthetic process",3,NA,2.21921765548681
"853","darkorange",TRUE,7.2e-05,6615,348,207,0.595,0.031,"GO:0071704","BP",1,"organic substance metabolic process",3,NA,1.24542089527368
"854","darkorange",TRUE,3.77e-07,5543,348,189,0.543,0.034,"GO:0043170","BP",1,"macromolecule metabolic process",4,NA,1.42116638675389
"855","darkorange",TRUE,0.000129,2500,348,99,0.284,0.04,"GO:0043412","BP",1,"macromolecule modification",5,NA,2.51841001747055
"856","darkorange",TRUE,2.24e-06,3463,348,132,0.379,0.038,"GO:0019538","BP",1,"protein metabolic process",5,NA,2.18252411918334
"857","darkorange",TRUE,0.00195,938,348,47,0.135,0.05,"GO:0006508","BP",1,"proteolysis",6,NA,3.9726092472919
"858","darkorange",TRUE,9.41e-05,2416,348,97,0.279,0.04,"GO:0036211","BP",1,"protein modification process",6,NA,2.55512507989306
"859","darkorange",TRUE,0.00212,3669,348,127,0.365,0.035,"GO:1901576","BP",1,"organic substance biosynthetic process",4,NA,2.23388356353288
"860","darkorange",TRUE,0.00386,3006,348,108,0.31,0.036,"GO:0009059","BP",1,"macromolecule biosynthetic process",5,NA,2.39245414005829
"861","darkorange",TRUE,3.78e-05,6529,348,206,0.592,0.032,"GO:0044237","BP",1,"cellular metabolic process",3,NA,1.25366088916061
"862","darkorange",TRUE,2.75e-07,5206,348,181,0.52,0.035,"GO:0044260","BP",1,"cellular macromolecule metabolic process",4,NA,1.54792866847206
"863","darkorange",TRUE,3.23e-06,3194,348,124,0.356,0.039,"GO:0044267","BP",1,"cellular protein metabolic process",5,NA,2.30350665404179
"864","darkorange",TRUE,9.41e-05,2416,348,97,0.279,0.04,"GO:0006464","BP",1,"cellular protein modification process",6,NA,2.55512507989306
"865","darkorange",TRUE,0.00234,632,348,36,0.103,0.057,"GO:0070647","BP",1,"protein modification by small protein conjugation or removal",7,NA,3.95642967841563
"866","darkorange",TRUE,0.0429,313,348,21,0.06,0.067,"GO:0009100","BP",1,"glycoprotein metabolic process",5,NA,5.3753492668516
"867","darkorange",TRUE,0.0114,3594,348,122,0.351,0.034,"GO:0044249","BP",1,"cellular biosynthetic process",4,NA,2.26002154210205
"868","darkorange",TRUE,0.000897,2884,348,107,0.307,0.037,"GO:0034645","BP",1,"cellular macromolecule biosynthetic process",5,NA,2.45868228763876
"869","darkorange",TRUE,0.0144,1227,348,54,0.155,0.044,"GO:1901575","BP",1,"organic substance catabolic process",1,NA,3.6513079716785
"870","darkorange",TRUE,1.44e-05,850,348,49,0.141,0.058,"GO:0009057","BP",1,"macromolecule catabolic process",2,NA,4.05905046633234
"871","darkorange",TRUE,2.55e-05,576,348,38,0.109,0.066,"GO:0030163","BP",1,"protein catabolic process",3,NA,4.42298247850364
"872","darkorange",TRUE,0.0219,1341,348,57,0.164,0.043,"GO:0044248","BP",1,"cellular catabolic process",1,NA,3.49963012450327
"873","darkorange",TRUE,1.74e-05,695,348,43,0.124,0.062,"GO:0044265","BP",1,"cellular macromolecule catabolic process",2,NA,4.23673164356979
"874","darkorange",TRUE,8.11e-06,434,348,33,0.095,0.076,"GO:0043632","BP",1,"modification-dependent macromolecule catabolic process",3,NA,4.86350375518486
"875","darkorange",TRUE,1.43e-05,491,348,35,0.101,0.071,"GO:0044257","BP",1,"cellular protein catabolic process",3,NA,4.63730676638376
"876","darkorange",TRUE,4.33e-06,469,348,35,0.101,0.075,"GO:0051603","BP",1,"proteolysis involved in cellular protein catabolic process",4,NA,4.70542893690147
"877","darkorange",TRUE,0.00581,345,348,24,0.069,0.07,"GO:0010498","BP",1,"proteasomal protein catabolic process",5,NA,5.14407558945414
"878","darkorange",TRUE,5.72e-06,428,348,33,0.095,0.077,"GO:0019941","BP",1,"modification-dependent protein catabolic process",5,NA,4.87581160285946
"879","darkorange",TRUE,4.01e-06,422,348,33,0.095,0.078,"GO:0006511","BP",1,"ubiquitin-dependent protein catabolic process",6,NA,4.88514293028834
"880","darkorange",TRUE,0.00239,328,348,24,0.069,0.073,"GO:0043161","BP",1,"proteasome-mediated ubiquitin-dependent protein catabolic process",7,NA,5.26896886329303
"881","darkorange",TRUE,0.0236,75,348,10,0.029,0.133,"GO:0036503","BP",1,"ERAD pathway",1,NA,NA
"882","darkorange",TRUE,0.00344,61,348,10,0.029,0.164,"GO:0030433","BP",1,"ER-associated ubiquitin-dependent protein catabolic process",2,NA,6.91579430779875
"883","darkorange",TRUE,0.0134,290,348,21,0.06,0.072,"GO:0006281","BP",5,"DNA repair",1,NA,4.73996092044385
"884","darkorange",TRUE,0.000508,8097,348,238,0.684,0.029,"GO:0043226","CC",2,"organelle",1,NA,0.565605514134331
"885","darkorange",TRUE,1.43e-05,7579,348,232,0.667,0.031,"GO:0043227","CC",2,"membrane-bounded organelle",2,NA,0.734472452582356
"886","darkorange",TRUE,0.000864,5353,348,172,0.494,0.032,"GO:0044422","CC",2,"organelle part",2,NA,1.39654167757144
"887","darkorange",TRUE,0.00317,2181,348,85,0.244,0.039,"GO:0012505","CC",2,"endomembrane system",1,NA,2.44332081759953
"888","darkorange",TRUE,7.62e-06,8662,348,257,0.739,0.03,"GO:0005622","CC",2,"intracellular",1,NA,0.458202476180666
"889","darkorange",TRUE,1.17e-06,8495,348,256,0.736,0.03,"GO:0044424","CC",2,"intracellular part",2,NA,0.465375469578815
"890","darkorange",TRUE,2.59e-06,7076,348,223,0.641,0.032,"GO:0043229","CC",2,"intracellular organelle",3,NA,0.76882230233395
"891","darkorange",TRUE,0.000304,5240,348,171,0.491,0.033,"GO:0044446","CC",2,"intracellular organelle part",4,NA,1.42975381177755
"892","darkorange",TRUE,1.71e-08,6479,348,216,0.621,0.033,"GO:0043231","CC",2,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"893","darkorange",TRUE,0.0302,4007,348,131,0.376,0.033,"GO:0005634","CC",2,"nucleus",5,NA,1.45008311116636
"894","darkorange",TRUE,0.000903,913,348,47,0.135,0.051,"GO:0005783","CC",2,"endoplasmic reticulum",5,NA,3.60502944718637
"895","darkorange",TRUE,0.000157,591,348,37,0.106,0.063,"GO:0044432","CC",2,"endoplasmic reticulum part",6,NA,4.57940706491661
"896","darkorange",TRUE,6.03e-05,471,348,33,0.095,0.07,"GO:0042175","CC",2,"nuclear outer membrane-endoplasmic reticulum membrane network",1,NA,4.78186571007731
"897","darkorange",TRUE,0.00625,1642,348,68,0.195,0.041,"GO:0031090","CC",2,"organelle membrane",1,NA,3.18430912552996
"898","darkorange",TRUE,0.000735,1234,348,58,0.167,0.047,"GO:0098588","CC",2,"bounding membrane of organelle",2,NA,3.54269298472366
"899","darkorange",TRUE,3.78e-05,462,348,33,0.095,0.071,"GO:0005789","CC",2,"endoplasmic reticulum membrane",3,NA,4.83440304360519
"900","darkorange",TRUE,0.0233,7,348,4,0.011,0.571,"GO:0036513","CC",2,"Derlin-1 retrotranslocation complex",4,NA,NA
"901","darkorange",TRUE,0.0265,10878,348,291,0.836,0.027,"GO:0003674","MF",4,"molecular_function",1,NA,0
"902","darkorange",TRUE,0.0256,1881,348,73,0.21,0.039,"GO:0003676","MF",3,"nucleic acid binding",1,NA,2.22908025716741
"903","darkorange",TRUE,0.0357,1139,348,50,0.144,0.044,"GO:0003723","MF",3,"RNA binding",2,NA,2.84477372826373
